 #xavg   6.00078773     std   4.90860796    
   24.5095997       4.99750138E-04
   24.6096001       1.49925030E-03
   24.7096004       1.99900055E-03
   24.8095989       9.99500277E-04
   24.9095993       9.99500277E-04
   25.0095997       2.49875057E-03
   25.1096001       1.99900055E-03
   25.2096004       1.49925030E-03
   25.3095989       4.99750138E-04
   25.4095993       3.49825062E-03
   25.5095997       2.49875057E-03
   25.6096001       4.49775113E-03
   25.7096004       9.99500277E-04
   25.8095989       4.99750138E-04
   25.9095993       1.99900055E-03
   26.0095997       2.99850060E-03
   26.1096001       2.49875057E-03
   26.2096004       9.99500277E-04
   26.3095989       1.99900055E-03
   26.4095993       1.49925030E-03
   26.5095997       2.49875057E-03
   26.6096001       9.99500277E-04
   26.7096004       0.00000000    
   26.8095989       2.99850060E-03
   26.9095993       4.99750138E-04
   27.0095997       9.99500277E-04
   27.1096001       9.99500277E-04
   27.2096004       4.99750138E-04
   27.3095989       1.49925030E-03
   27.4095993       0.00000000    
   27.5095997       4.99750138E-04
   27.6096001       4.99750138E-04
   27.7096004       9.99500277E-04
   27.8095989       0.00000000    
   27.9095993       1.99900055E-03
   28.0095997       9.99500277E-04
   28.1096001       9.99500277E-04
   28.2096004       0.00000000    
   28.3095989       4.99750138E-04
   28.4095993       4.99750138E-04
   28.5095997       4.99750138E-04
   28.6096001       4.99750138E-04
   28.7096004       9.99500277E-04
   28.8095989       9.99500277E-04
   28.9095993       4.99750138E-04
   29.0095997       9.99500277E-04
   29.1096001       1.99900055E-03
   29.2096004       4.99750138E-04
   29.3095989       9.99500277E-04
   29.4095993       9.99500277E-04
   29.5095997       0.00000000    
   29.6096001       0.00000000    
   29.7096004       4.99750138E-04
   29.8095989       0.00000000    
   29.9095993       0.00000000    
   30.0095997       0.00000000    
   30.1096001       0.00000000    
   30.2096004       4.99750138E-04
   30.3095989       0.00000000    
   30.4095993       9.99500277E-04
   30.5095997       4.99750138E-04
   30.6096001       1.49925030E-03
   30.7096004       4.99750138E-04
   30.8095989       0.00000000    
   30.9095993       0.00000000    
   31.0095997       4.99750138E-04
   31.1096001       1.49925030E-03
   31.2096004       4.99750138E-04
   31.3095989       4.99750138E-04
   31.4095993       9.99500277E-04
   31.5095997       1.49925030E-03
   31.6096001       0.00000000    
   31.7096004       4.99750138E-04
   31.8095989       4.99750138E-04
   31.9095993       9.99500277E-04
   32.0096016       4.99750138E-04
   32.1096001       0.00000000    
   32.2096024       4.99750138E-04
   32.3096008       0.00000000    
   32.4095993       4.99750138E-04
   32.5096016       0.00000000    
   32.6096001       0.00000000    
   32.7095985       0.00000000    
   32.8096008       0.00000000    
   32.9095993       0.00000000    
   33.0096016       9.99500277E-04
   33.1096001       0.00000000    
   33.2095985       0.00000000    
   33.3096008       0.00000000    
   33.4095993       4.99750138E-04
   33.5096016       0.00000000    
   33.6096001       4.99750138E-04
   33.7095985       4.99750138E-04
   33.8096008       4.99750138E-04
   33.9095993       0.00000000    
   34.0096016       4.99750138E-04
   34.1096001       0.00000000    
   34.2095985       4.99750138E-04
   34.3096008       4.99750138E-04
   34.4095993       0.00000000    
   34.5096016       4.99750138E-04
   34.6096001       0.00000000    
   34.7095985       0.00000000    
   34.8096008       0.00000000    
   34.9095993       0.00000000    
   35.0096016       0.00000000    
   35.1096001       0.00000000    
   35.2095985       0.00000000    
   35.3096008       0.00000000    
   35.4095993       4.99750138E-04
   35.5096016       4.99750138E-04
   35.6096001       4.99750138E-04
   35.7095985       4.99750138E-04
   35.8096008       4.99750138E-04
   35.9095993       0.00000000    
   36.0096016       0.00000000    
   36.1096001       4.99750138E-04
   36.2095985       4.99750138E-04
   36.3096008       4.99750138E-04
   36.4095993       0.00000000    
   36.5096016       0.00000000    
   36.6096001       0.00000000    
   36.7095985       0.00000000    
   36.8096008       0.00000000    
   36.9095993       0.00000000    
   37.0096016       4.99750138E-04
   37.1096001       0.00000000    
   37.2095985       4.99750138E-04
   37.3096008       4.99750138E-04
   37.4095993       0.00000000    
   37.5096016       0.00000000    
   37.6096001       4.99750138E-04
   37.7095985       0.00000000    
   37.8096008       0.00000000    
   37.9095993       0.00000000    
   38.0096016       0.00000000    
   38.1096001       0.00000000    
   38.2095985       0.00000000    
   38.3096008       0.00000000    
   38.4095993       0.00000000    
   38.5096016       0.00000000    
   38.6096001       4.99750138E-04
   38.7095985       4.99750138E-04
   38.8096008       0.00000000    
   38.9095993       0.00000000    
   39.0096016       0.00000000    
   39.1096001       0.00000000    
   39.2095985       0.00000000    
   39.3096008       0.00000000    
   39.4095993       0.00000000    
   39.5096016       0.00000000    
   39.6096001       0.00000000    
   39.7095985       0.00000000    
   39.8096008       0.00000000    
   39.9095993       0.00000000    
   40.0096016       0.00000000    
   40.1096001       0.00000000    
   40.2095985       0.00000000    
   40.3096008       0.00000000    
   40.4095993       0.00000000    
   40.5096016       4.99750138E-04
   40.6096001       0.00000000    
   40.7095985       0.00000000    
   40.8096008       0.00000000    
   40.9095993       0.00000000    
   41.0096016       0.00000000    
   41.1096001       0.00000000    
   41.2095985       0.00000000    
   41.3096008       0.00000000    
   41.4095993       0.00000000    
   41.5096016       0.00000000    
   41.6096001       0.00000000    
   41.7095985       0.00000000    
   41.8096008       0.00000000    
   41.9095993       0.00000000    
   42.0096016       0.00000000    
   42.1096001       0.00000000    
   42.2095985       0.00000000    
   42.3096008       0.00000000    
   42.4095993       0.00000000    
   42.5096016       0.00000000    
   42.6096001       0.00000000    
   42.7095985       0.00000000    
   42.8096008       0.00000000    
   42.9095993       0.00000000    
   43.0096016       0.00000000    
   43.1096001       0.00000000    
   43.2095985       0.00000000    
   43.3096008       0.00000000    
   43.4095993       0.00000000    
   43.5096016       0.00000000    
   43.6096001       0.00000000    
   43.7095985       0.00000000    
   43.8096008       0.00000000    
   43.9095993       0.00000000    
   44.0096016       0.00000000    
   44.1096001       0.00000000    
   44.2095985       0.00000000    
   44.3096008       4.99750138E-04
   44.4095993       0.00000000    
   44.5096016       0.00000000    
   44.6096001       0.00000000    
   44.7095985       0.00000000    
   44.8096008       0.00000000    
   44.9095993       0.00000000    
   45.0096016       0.00000000    
   45.1096001       0.00000000    
   45.2095985       0.00000000    
   45.3096008       0.00000000    
   45.4095993       0.00000000    
   45.5096016       0.00000000    
   45.6096001       0.00000000    
   45.7095985       0.00000000    
   45.8096008       0.00000000    
   45.9095993       0.00000000    
   46.0096016       0.00000000    
   46.1096001       0.00000000    
   46.2095985       0.00000000    
   46.3096008       0.00000000    
   46.4095993       0.00000000    
   46.5096016       0.00000000    
   46.6096001       0.00000000    
   46.7095985       0.00000000    
   46.8096008       0.00000000    
   46.9095993       0.00000000    
   47.0096016       0.00000000    
   47.1096001       0.00000000    
   47.2095985       0.00000000    
   47.3096008       0.00000000    
   47.4095993       0.00000000    
   47.5096016       0.00000000    
   47.6096001       0.00000000    
   47.7095985       0.00000000    
   47.8096008       0.00000000    
   47.9095993       0.00000000    
   48.0096016       0.00000000    
   48.1096001       0.00000000    
   48.2095985       0.00000000    
   48.3096008       0.00000000    
   48.4095993       0.00000000    
   48.5096016       0.00000000    
   48.6096001       0.00000000    
   48.7095985       0.00000000    
   48.8096008       0.00000000    
   48.9095993       0.00000000    
   49.0096016       0.00000000    
   49.1096001       0.00000000    
   49.2095985       0.00000000    
   49.3096008       0.00000000    
   49.4095993       0.00000000    
   49.5096016       0.00000000    
   49.6096001       0.00000000    
   49.7095985       0.00000000    
   49.8096008       0.00000000    
   49.9095993       0.00000000    
   50.0096016       0.00000000    
   50.1096001       0.00000000    
   50.2095985       0.00000000    
   50.3096008       0.00000000    
   50.4095993       0.00000000    
   50.5096016       0.00000000    
   50.6096001       0.00000000    
   50.7095985       0.00000000    
   50.8096008       0.00000000    
   50.9095993       0.00000000    
   51.0096016       0.00000000    
   51.1096001       0.00000000    
   51.2095985       0.00000000    
   51.3096008       0.00000000    
   51.4095993       0.00000000    
   51.5096016       0.00000000    
   51.6096001       0.00000000    
   51.7095985       0.00000000    
   51.8096008       0.00000000    
   51.9095993       0.00000000    
   52.0096016       0.00000000    
   52.1096001       0.00000000    
   52.2095985       0.00000000    
   52.3096008       0.00000000    
   52.4095993       0.00000000    
   52.5096016       0.00000000    
   52.6096001       0.00000000    
   52.7095985       0.00000000    
   52.8096008       0.00000000    
   52.9095993       0.00000000    
   53.0096016       0.00000000    
   53.1096001       0.00000000    
   53.2095985       0.00000000    
   53.3096008       0.00000000    
   53.4095993       0.00000000    
   53.5096016       0.00000000    
   53.6096001       0.00000000    
   53.7095985       0.00000000    
   53.8096008       0.00000000    
   53.9095993       0.00000000    
   54.0096016       0.00000000    
   54.1096001       0.00000000    
   54.2095985       0.00000000    
   54.3096008       0.00000000    
   54.4095993       0.00000000    
   54.5096016       0.00000000    
   54.6096001       0.00000000    
   54.7095985       0.00000000    
   54.8096008       0.00000000    
   54.9095993       0.00000000    
   55.0096016       0.00000000    
   55.1096001       0.00000000    
   55.2095985       0.00000000    
   55.3096008       0.00000000    
   55.4095993       0.00000000    
   55.5096016       0.00000000    
   55.6096001       0.00000000    
   55.7095985       0.00000000    
   55.8096008       0.00000000    
   55.9095993       0.00000000    
   56.0096016       0.00000000    
   56.1096001       0.00000000    
   56.2095985       0.00000000    
   56.3096008       0.00000000    
   56.4095993       0.00000000    
   56.5096016       0.00000000    
   56.6096001       0.00000000    
   56.7095985       0.00000000    
   56.8096008       0.00000000    
   56.9095993       0.00000000    
   57.0096016       0.00000000    
   57.1096001       0.00000000    
   57.2095985       0.00000000    
   57.3096008       0.00000000    
   57.4095993       0.00000000    
   57.5096016       0.00000000    
   57.6096001       0.00000000    
   57.7095985       0.00000000    
   57.8096008       0.00000000    
   57.9095993       0.00000000    
   58.0096016       0.00000000    
   58.1096001       0.00000000    
   58.2095985       0.00000000    
   58.3096008       0.00000000    
   58.4095993       0.00000000    
   58.5096016       0.00000000    
   58.6096001       0.00000000    
   58.7095985       0.00000000    
   58.8096008       0.00000000    
   58.9095993       0.00000000    
   59.0096016       0.00000000    
   59.1096001       0.00000000    
   59.2095985       0.00000000    
   59.3096008       0.00000000    
   59.4095993       0.00000000    
   59.5096016       0.00000000    
   59.6096001       0.00000000    
   59.7095985       0.00000000    
   59.8096008       0.00000000    
   59.9095993       0.00000000    
   60.0096016       0.00000000    
   60.1096001       0.00000000    
   60.2095985       0.00000000    
   60.3096008       0.00000000    
   60.4095993       0.00000000    
   60.5096016       0.00000000    
   60.6096001       0.00000000    
   60.7095985       0.00000000    
   60.8096008       0.00000000    
   60.9095993       0.00000000    
   61.0096016       0.00000000    
   61.1096001       0.00000000    
   61.2095985       0.00000000    
   61.3096008       0.00000000    
   61.4095993       0.00000000    
   61.5096016       0.00000000    
   61.6096001       0.00000000    
   61.7095985       0.00000000    
   61.8096008       0.00000000    
   61.9095993       0.00000000    
   62.0096016       0.00000000    
   62.1096001       0.00000000    
   62.2095985       0.00000000    
   62.3096008       0.00000000    
   62.4095993       0.00000000    
   62.5096016       0.00000000    
   62.6096001       0.00000000    
   62.7095985       0.00000000    
   62.8096008       0.00000000    
   62.9095993       0.00000000    
   63.0096016       0.00000000    
   63.1096001       0.00000000    
   63.2095985       0.00000000    
   63.3096008       0.00000000    
   63.4095993       0.00000000    
   63.5096016       0.00000000    
   63.6096001       0.00000000    
   63.7095985       0.00000000    
   63.8096008       0.00000000    
   63.9095993       0.00000000    
   64.0096054       0.00000000    
   64.1096039       0.00000000    
   64.2096024       0.00000000    
   64.3096008       0.00000000    
   64.4095993       0.00000000    
   64.5095978       0.00000000    
   64.6096039       0.00000000    
   64.7096024       0.00000000    
   64.8096008       0.00000000    
   64.9095993       0.00000000    
   65.0095978       0.00000000    
   65.1096039       0.00000000    
   65.2096024       0.00000000    
   65.3096008       0.00000000    
   65.4095993       0.00000000    
   65.5095978       0.00000000    
   65.6096039       0.00000000    
   65.7096024       0.00000000    
   65.8096008       0.00000000    
   65.9095993       0.00000000    
   66.0095978       0.00000000    
   66.1096039       0.00000000    
   66.2096024       0.00000000    
   66.3096008       0.00000000    
   66.4095993       0.00000000    
   66.5095978       0.00000000    
   66.6096039       0.00000000    
   66.7096024       0.00000000    
   66.8096008       0.00000000    
   66.9095993       0.00000000    
   67.0095978       0.00000000    
   67.1096039       0.00000000    
   67.2096024       0.00000000    
   67.3096008       0.00000000    
   67.4095993       0.00000000    
   67.5095978       0.00000000    
   67.6096039       0.00000000    
   67.7096024       0.00000000    
   67.8096008       0.00000000    
   67.9095993       0.00000000    
   68.0095978       0.00000000    
   68.1096039       0.00000000    
   68.2096024       0.00000000    
   68.3096008       0.00000000    
   68.4095993       0.00000000    
   68.5095978       0.00000000    
   68.6096039       0.00000000    
   68.7096024       0.00000000    
   68.8096008       0.00000000    
   68.9095993       0.00000000    
   69.0095978       0.00000000    
   69.1096039       0.00000000    
   69.2096024       0.00000000    
   69.3096008       0.00000000    
   69.4095993       0.00000000    
   69.5095978       0.00000000    
   69.6096039       0.00000000    
   69.7096024       0.00000000    
   69.8096008       0.00000000    
   69.9095993       0.00000000    
   70.0095978       0.00000000    
   70.1096039       0.00000000    
   70.2096024       0.00000000    
   70.3096008       0.00000000    
   70.4095993       0.00000000    
   70.5095978       0.00000000    
   70.6096039       0.00000000    
   70.7096024       0.00000000    
   70.8096008       0.00000000    
   70.9095993       0.00000000    
   71.0095978       0.00000000    
   71.1096039       0.00000000    
   71.2096024       0.00000000    
   71.3096008       0.00000000    
   71.4095993       0.00000000    
   71.5095978       0.00000000    
   71.6096039       4.99750138E-04
